,#,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11,Xc2.lambda12,Xc2.lambda13,Xc2.lambda14,Xc2.lambda15,Xc2.lambda16,Xc2.lambda17,Xc2.lambda18,Xc2.lambda19,Xc2.lambda20,Xc2.lambda21,Xc2.lambda22,Xc2.lambda23,Xc2.lambda24,Xc2.lambda25,Xc2.lambda26,Xc2.lambda27,Xc2.lambda28,Xc2.lambda29,Xc2.lambda30
1919,ALA49924@N,24.92610847689397,12.74630547113896,21.810344917282222,18.694581357670476,11.896551773063031,20.11083752113036,13.029556703830938,26.059113407661876,5.665024653839538,20.677339986514315,33.99014792303723,14.445812867290822,5.9482758865315155,20.11083752113036,17.56157642690257,37.95566518072491,26.059113407661876,2.832512326919769,21.527093684590245,27.192118338429783,0.024414746862531058,0.024978737395987383,0.022445174463251356,0.02329668991177191,0.024029047847407267,0.023666863128249796,0.022926741989226847,0.022825554458916493,0.0240461159770612,0.024510382209879753,0.023965646208105873,0.023578271891806037,0.024295810529746574,0.023714657995840865,0.023661171322952076,0.024169318449368555,0.02485401377408686,0.02328657082340689,0.023903340003674417,0.024448218155444033,0.023466897693526115,0.024065808859178684,0.023928740763867962,0.024558861406515187,0.024130760894193384,0.023629729733330957,0.023612153950625065,0.02371579401215383,0.023808626215498202,0.024814320380418493
1920,ALA49935@N,24.92610847689397,12.74630547113896,21.810344917282222,18.694581357670476,11.896551773063031,20.11083752113036,13.029556703830938,26.059113407661876,5.665024653839538,20.677339986514315,33.99014792303723,14.445812867290822,5.9482758865315155,20.11083752113036,17.56157642690257,37.95566518072491,26.059113407661876,2.832512326919769,21.527093684590245,27.192118338429783,0.024414746862531058,0.024978737395987383,0.022445174463251356,0.02329668991177191,0.024029047847407267,0.023666863128249796,0.022926741989226847,0.022825554458916493,0.0240461159770612,0.024510382209879753,0.023965646208105873,0.023578271891806037,0.024295810529746574,0.023714657995840865,0.023661171322952076,0.024169318449368555,0.02485401377408686,0.02328657082340689,0.023903340003674417,0.024448218155444033,0.023466897693526115,0.024065808859178684,0.023928740763867962,0.024558861406515187,0.024130760894193384,0.023629729733330957,0.023612153950625065,0.02371579401215383,0.023808626215498202,0.024814320380418493
1921,ALA49946@N,24.942641552653566,12.754759884879665,21.82481135857187,18.706981164490173,11.90444255922102,20.12417670725458,13.038198993432545,26.07639798686509,5.668782171057629,20.691054924360344,34.01269302634577,14.455394536196952,5.95222127961051,19.8407375987017,17.57322473027865,38.26427965463899,26.07639798686509,2.8343910855288144,21.541372250018988,27.210154421076616,0.024373840000069893,0.024957910424803782,0.022403752094681484,0.023320738541453452,0.02401413527847619,0.023718882392814358,0.022936988486941052,0.02281967176770758,0.02404941986607099,0.02449074579348999,0.023946893381185524,0.023551356039584876,0.024280341639680788,0.023679784737720526,0.023684280064776544,0.0241394096777822,0.024861145242537557,0.02327466307704442,0.023873151499905505,0.024388463445771322,0.023472482877625586,0.024060527684953942,0.023914304258471353,0.02458194859576777,0.02414361720377523,0.02364225134403352,0.02366800171931576,0.023735494804040316,0.023747501113915343,0.024829188392721812
1922,ALA50056@N,24.92610847689397,12.74630547113896,21.810344917282222,18.694581357670476,11.896551773063031,20.11083752113036,13.029556703830938,26.059113407661876,5.665024653839538,20.677339986514315,33.99014792303723,14.445812867290822,5.9482758865315155,20.11083752113036,17.56157642690257,37.95566518072491,26.059113407661876,2.832512326919769,21.527093684590245,27.192118338429783,0.024414746862531058,0.024978737395987383,0.022445174463251356,0.02329668991177191,0.024029047847407267,0.023666863128249796,0.022926741989226847,0.022825554458916493,0.0240461159770612,0.024510382209879753,0.023965646208105873,0.023578271891806037,0.024295810529746574,0.023714657995840865,0.023661171322952076,0.024169318449368555,0.02485401377408686,0.02328657082340689,0.023903340003674417,0.024448218155444033,0.023466897693526115,0.024065808859178684,0.023928740763867962,0.024558861406515187,0.024130760894193384,0.023629729733330957,0.023612153950625065,0.02371579401215383,0.023808626215498202,0.024814320380418493
1923,ALA50067@N,24.66060253131469,12.75548406792139,21.82605051622105,18.70804329961804,11.905118463393299,20.12531930716486,13.038939269430756,25.794423337352146,5.669104030187285,20.69222971018359,34.01462418112371,14.456215276977577,5.952559231696649,20.12531930716486,17.574222493580585,38.54990740527354,26.077878538861512,2.8345520150936423,21.542595314711683,27.211699344898967,0.02441428881664943,0.024980595119673564,0.02245808180657941,0.023304587612228145,0.024028533604584536,0.023648334172874274,0.022903465772908905,0.02278870571945687,0.024018028163881305,0.024489452524032798,0.023964096566803584,0.023558440338544994,0.024264039810299252,0.02369871554009267,0.02366467917502181,0.02413498761465761,0.024834075610582727,0.02331252519432272,0.02392539596773807,0.02444607272605636,0.023455332768476462,0.02406537700146954,0.02392348518846678,0.024553806851196194,0.024110646288447224,0.023629587231099747,0.023629088613290068,0.02372425508785979,0.02379882634207548,0.024817291261265483
1924,ALA50080@N,25.22551656572867,10.148196319546017,32.18427975627451,20.296392639092034,16.237114111273627,14.787371779909911,11.887887117182478,26.96520736336513,4.6391754603638935,21.166238037910265,36.82345521663841,15.077320246182655,5.509020859182124,20.296392639092034,15.367268712455399,31.604382823729026,30.15464049236531,4.3492269940911505,22.61598036927398,30.734537424910798,0.024220337759044166,0.024194727684030533,0.02402771351546219,0.024029871659906155,0.02301766446403931,0.023978481733626295,0.0237778299422343,0.023294827991180524,0.02395986365881575,0.022661261669586114,0.023128861468903417,0.024024569072443838,0.024450155645712006,0.02279918043077184,0.023455683039278766,0.02386989182583286,0.02343788536891366,0.023734727746582546,0.02406209431581481,0.023103227013248816,0.023869029615245643,0.02346138634106995,0.02412012519693699,0.02341989055529613,0.02440943582401401,0.023243019750223262,0.02315792994847855,0.022951904723201286,0.02362774966395309,0.024562206103409753
1925,ALA50193@N,21.870020328085026,10.497609757480813,26.24402439370203,13.996813009974417,11.372410570604213,13.413612467892149,11.372410570604213,22.744821141208426,2.9160027104113366,21.870020328085026,29.743227646195635,10.497609757480813,3.4992032524936043,17.787616533509155,10.789210028521946,31.201229001401305,27.7020257489077,3.2076029814524705,16.03801490726235,34.11723171181264,0.02475930276070758,0.02457526018157022,0.0225293834664366,0.02381649309624624,0.023938750256188124,0.0241150956681927,0.02268071237151567,0.023230509121202204,0.023433922241697682,0.02316784225762447,0.023769811399050756,0.023358010366772583,0.02329901900947914,0.023088573595663076,0.023499450856571163,0.02304573457445896,0.023522732857761904,0.024004349433879878,0.023363897240110693,0.02394200688249006,0.023341601766704183,0.02332138026211956,0.024158895349753007,0.0230173735457077,0.024440294934551618,0.023789803054869278,0.023609454821836646,0.023439077827544185,0.023847576960290304,0.024293412797870246
1926,ALA50200@N,21.870020328085026,10.497609757480813,26.24402439370203,13.996813009974417,11.372410570604213,13.413612467892149,11.372410570604213,22.744821141208426,2.9160027104113366,21.870020328085026,29.743227646195635,10.497609757480813,3.4992032524936043,17.787616533509155,10.789210028521946,31.201229001401305,27.7020257489077,3.2076029814524705,16.03801490726235,34.11723171181264,0.02475930276070758,0.02457526018157022,0.0225293834664366,0.02381649309624624,0.023938750256188124,0.0241150956681927,0.02268071237151567,0.023230509121202204,0.023433922241697682,0.02316784225762447,0.023769811399050756,0.023358010366772583,0.02329901900947914,0.023088573595663076,0.023499450856571163,0.02304573457445896,0.023522732857761904,0.024004349433879878,0.023363897240110693,0.02394200688249006,0.023341601766704183,0.02332138026211956,0.024158895349753007,0.0230173735457077,0.024440294934551618,0.023789803054869278,0.023609454821836646,0.023439077827544185,0.023847576960290304,0.024293412797870246
1927,ALA50249@N,21.860096507655044,10.49284632367442,26.232115809186052,13.990461764899228,11.367250183980623,13.116057904593026,11.367250183980623,22.734500367961246,3.2061474877894067,22.151564461090445,29.72973125041086,10.49284632367442,3.497615441224807,18.071013112994837,10.784314277109821,30.895603064152464,27.689455576363056,3.2061474877894067,16.030737438947032,33.81028259850647,0.02478019545714241,0.024566597342047528,0.022569625991950584,0.023822362559221117,0.02396275919542866,0.024127935024470415,0.02264253427034693,0.023228071584110197,0.023426751913772415,0.023153116739790886,0.02373741288057798,0.023374052201709544,0.023293378819292103,0.023023752137959107,0.023489690602207507,0.023047762870785724,0.023546781298829558,0.023959788267377935,0.023377764072500532,0.023920955154293506,0.023376826714556563,0.023324243573232487,0.0242070051639723,0.023080367500300316,0.024450657135394165,0.02382201231999291,0.02365602695632771,0.023465093925610574,0.023842862989696338,0.024255661901701593
1928,ALA50256@N,22.159670055600238,10.49668581581064,26.241714539526598,13.995581087747519,11.37140963379486,13.41243187575804,11.37140963379486,22.74281926758972,2.9157460599474,21.868095449605498,30.032184417458218,10.49668581581064,3.4988952719368798,17.786050965679138,10.78826042180538,31.19848284143718,27.6995875695003,3.20732066594214,16.036603329710697,33.5310796893951,0.0247513434019456,0.02459600097403311,0.022531325712547026,0.023800505661245173,0.023960909353614952,0.024099081864609892,0.02267383932126519,0.023260926941446738,0.02343980326258331,0.023164627781358423,0.023766109340636544,0.023364615920918316,0.02330378624416864,0.023066178670655305,0.02350905464041001,0.02305594905673868,0.023502659966130258,0.024010358110365962,0.023382408280466456,0.02393162006775796,0.02334161375123512,0.0233448063827468,0.02415662489981543,0.023005340077691488,0.024431165628219682,0.023792542077925378,0.023600521243679225,0.0234330346627756,0.023853346496615517,0.024295294211658214
1929,ALA13745@N,23.096339277582157,12.732597294051702,25.16908767428825,14.805345690757793,10.0676350697153,19.246949397985134,11.548169638791078,18.06252174272451,5.03381753485765,22.504125449951847,36.42115039926417,9.179314328269832,5.626031362487962,15.10145260457295,11.844276552606235,27.537942984809497,34.64450891637324,2.368855310521247,14.509238776942638,23.68855310521247,0.024588708962606887,0.02354787133440848,0.023012910067820563,0.023029522518856243,0.023666817556654108,0.02390838940940191,0.02255678422029737,0.023411906948287233,0.023788151938760226,0.022737452957338533,0.02368539106354642,0.023499737797941792,0.024185729799144497,0.021831337308381448,0.023745164481916305,0.023178799070643505,0.023420017318665127,0.023096680577749298,0.02424002638907651,0.022941925230956242,0.022992842052439826,0.023566328398668478,0.024334377637509376,0.02312055269532805,0.023113560394937806,0.023977566679203456,0.023875534071799064,0.02288618677585229,0.023978078937475524,0.023974733589177538
1930,ASU90208@N,24.92610847689397,12.74630547113896,21.810344917282222,18.694581357670476,11.896551773063031,20.11083752113036,13.029556703830938,26.059113407661876,5.665024653839538,20.677339986514315,33.99014792303723,14.445812867290822,5.9482758865315155,20.11083752113036,17.56157642690257,37.95566518072491,26.059113407661876,2.832512326919769,21.527093684590245,27.192118338429783,0.024414746862531058,0.024978737395987383,0.022445174463251356,0.02329668991177191,0.024029047847407267,0.023666863128249796,0.022926741989226847,0.022825554458916493,0.0240461159770612,0.024510382209879753,0.023965646208105873,0.023578271891806037,0.024295810529746574,0.023714657995840865,0.023661171322952076,0.024169318449368555,0.02485401377408686,0.02328657082340689,0.023903340003674417,0.024448218155444033,0.023466897693526115,0.024065808859178684,0.023928740763867962,0.024558861406515187,0.024130760894193384,0.023629729733330957,0.023612153950625065,0.02371579401215383,0.023808626215498202,0.024814320380418493
1931,ASU90197@N,24.91458678320113,12.740413695955125,21.80026343530099,18.685940087400848,11.89105278289145,20.10154160917364,13.023534000309683,26.047068000619365,5.662406087091166,20.667782217882756,33.974436522546995,14.439135522082474,5.945526391445725,20.3846619135282,17.553458869982617,37.93812078351081,26.047068000619365,2.831203043545583,21.517143130946433,26.89642891368304,0.02443220569456817,0.025000645420704546,0.02247146576734087,0.023324928284017242,0.024031772179571222,0.023679735010126754,0.02293603076384388,0.022814855035582504,0.024057945980036587,0.02451247354812187,0.023971064817024094,0.023593861475602274,0.02428695693836066,0.023697891629082243,0.02366909134697144,0.024158073159170866,0.024853746299492396,0.023253902906355043,0.02391070447341304,0.02442720045683188,0.02348032670098712,0.02407785386472854,0.023931084854005386,0.02456153858059582,0.0241376787949183,0.02362881881884643,0.0236242765464677,0.023719639042609354,0.02382710016483128,0.024806827091234118
1932,ASU90901@N,24.931078784341285,12.748847105629066,21.814693936298625,18.698309088255964,11.898923965253795,20.114847655548083,13.03215481908749,26.06430963817498,5.666154269168474,20.68146308246493,33.996925615010845,14.448693386379608,5.9494619826268975,20.114847655548083,17.56507823442227,37.67992588997035,26.347617351633403,2.833077134584237,21.5313862228402,27.197540492008674,0.024424056103934364,0.02497928273730468,0.022449997283498245,0.023310240811053574,0.024027858961590546,0.02368449859939065,0.02291851130802014,0.022824656862724696,0.024037332878767526,0.024491899509745098,0.023950509358881628,0.023576347432819698,0.024306541598981397,0.023708546474009738,0.023666860552489774,0.024146408626253106,0.02484945799775236,0.023274227289086378,0.023903737842419726,0.024437261855668625,0.023464422534059646,0.024048494944476133,0.02393062928411238,0.0245713381504688,0.024135915930560418,0.02362486653994989,0.023608053476488478,0.023725911213279865,0.02380532063663612,0.02480909974715261
1933,ASU90681@N,24.64911488692882,12.749542182894219,21.815883290730106,18.69932853491152,11.899572704034604,20.11594433301088,13.032865342514091,26.065730685028182,5.666463192397431,20.68259065225062,33.998779154384586,14.449481140613448,5.949786352017302,20.11594433301088,17.566035896432034,38.24862654868266,26.065730685028182,2.8332315961987153,21.532560131110237,27.199023323507667,0.024411237504695957,0.02496948023216701,0.022443801427122066,0.02330397042543222,0.024035408938574192,0.023665046610528786,0.02292938128163897,0.02281662728692501,0.02404387746218963,0.024478421783110573,0.023948996726315043,0.02359397641568427,0.024311373753551174,0.023686551628382367,0.023650373191172483,0.024169536463992915,0.02484565559568573,0.023281906757448984,0.02387494010983776,0.02444901352574192,0.023479430226825165,0.02406115722076877,0.023935079893251148,0.02454338273913864,0.024145309870445452,0.023629438112317803,0.023619053746507423,0.023724110234794128,0.02381705789550344,0.02481324332037936
